WELL_PERMIT_NUM,PERIOD_ID,REPORTING_PERIOD,PRODUCTION_INDICATOR,WASTE_INDICATOR,WELL_STATUS,FARM_NAME_WELL_NUM,SPUD_DATE,GAS_QUANTITY,GAS_PRODUCTION_DAYS,CONDENSATE_QUANTITY,CONDENSATE_PRODUCTION_DAYS,OIL_QUANTITY,OIL_PRODUCTION_DAYS,AVERAGED,GROUP_NO,OPERATOR,OGO_NUM,WELL_COUNTY,WELL_MUNICIPALITY,WELL_LATITUDE,WELL_LONGITUDE,UNCONVENTIONAL,WELL_CONFIGURATION,WELL_TYPE,PRODUCTION_PERIOD_START_DATE,PRODUCTION_PERIOD_END_DATE,NON_PRODUCTION_COMMENTS,ADDITIONAL_COMMENTS,RECORD_SOURCE,SUBMISSION_FINAL_DATE,REPORT_GENERATED_DATE
027-21567,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,8/1/20,8/31/20,Regulatory Inactive Well,,OGRE,10/15/20,9/29/21
027-21567,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,12/1/20,12/31/20,Regulatory Inactive Well,,OGRE,2/12/21,9/29/21
027-21567,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,2/1/20,2/29/20,Regulatory Inactive Well,,OGRE,4/13/20,9/29/21
027-21567,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,1/1/20,1/31/20,Regulatory Inactive Well,,OGRE,3/13/20,9/29/21
027-21567,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,7/1/20,7/31/20,Regulatory Inactive Well,,OGRE,9/14/20,9/29/21
027-21567,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,6/1/20,6/30/20,Regulatory Inactive Well,,OGRE,8/14/20,9/29/21
027-21567,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,3/1/20,3/31/20,Regulatory Inactive Well,,OGRE,5/15/20,9/29/21
027-21567,20MAYP,May 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,5/1/20,5/31/20,Regulatory Inactive Well,,OGRE,7/15/20,9/29/21
027-21567,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,11/1/20,11/30/20,Regulatory Inactive Well,,OGRE,1/14/21,9/29/21
027-21567,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,10/1/20,10/31/20,Regulatory Inactive Well,,OGRE,12/14/20,9/29/21
027-21567,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,9/1/20,9/30/20,Regulatory Inactive Well,,OGRE,11/13/20,9/29/21
027-21567,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,4/1/21,4/30/21,Regulatory Inactive Well,,OGRE,6/14/21,9/29/21
027-21567,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,2/1/21,2/28/21,Regulatory Inactive Well,,OGRE,4/14/21,9/29/21
027-21567,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,1/1/21,1/31/21,Regulatory Inactive Well,,OGRE,3/17/21,9/29/21
027-21567,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,7/1/21,7/31/21,Regulatory Inactive Well,,OGRE,9/13/21,9/29/21
027-21567,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,6/1/21,6/30/21,Regulatory Inactive Well,,OGRE,8/13/21,9/29/21
027-21567,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,3/1/21,3/31/21,Regulatory Inactive Well,,OGRE,5/20/21,9/29/21
027-21567,21MAYP,May 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,COP TRACT 259 B-1003H,1/25/10,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,BURNSIDE,41.130892,-77.888704,Yes,Horizontal Well,GAS,5/1/21,5/31/21,Regulatory Inactive Well,,OGRE,7/12/21,9/29/21
027-21550,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,10607.54,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/14/19,9/29/21
027-21550,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,9628.04,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,10/15/19,9/29/21
027-21550,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8876.76,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/13/20,9/29/21
027-21550,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,13455.13,28,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/12/19,9/29/21
027-21550,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,5085.77,10,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/15/19,9/29/21
027-21550,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,9805.77,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,9/3/19,9/29/21
027-21550,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,9782.67,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,8/14/19,9/29/21
027-21550,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,11339.65,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,5/15/19,9/29/21
027-21550,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,10416.36,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/15/19,9/29/21
027-21550,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,9195.41,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/15/20,9/29/21
027-21550,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,9511.06,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
027-21550,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,9379.46,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
027-21550,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8778.44,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
027-21550,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8964,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
027-21550,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8906.38,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
027-21550,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8699.71,29,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
027-21550,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,9610.05,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
027-21550,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8211.29,28,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
027-21550,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8590,26,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
027-21550,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,9242.14,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
027-21550,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8954.75,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,7/15/20,9/29/21
027-21550,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8892.59,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,1/14/21,9/29/21
027-21550,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,7910.22,25,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/14/20,9/29/21
027-21550,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8453.16,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/13/20,9/29/21
027-21550,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8119.08,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
027-21550,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8073.77,28,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
027-21550,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8762.93,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
027-21550,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,7684.87,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
027-21550,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,7953.66,30,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
027-21550,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8345.15,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/20/21,9/29/21
027-21550,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,W W LITKE A-1H,10/15/09,8382.62,31,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106225,-77.772556,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/12/21,9/29/21
027-21557,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,4/1/19,4/30/19,Regulatory Inactive Well,,OGRE,6/14/19,9/29/21
027-21557,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,8/1/19,8/31/19,Regulatory Inactive Well,,OGRE,10/15/19,9/29/21
027-21557,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,12/1/19,12/31/19,Regulatory Inactive Well,,OGRE,2/13/20,9/29/21
027-21557,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,2/1/19,2/28/19,Regulatory Inactive Well,,OGRE,4/12/19,9/29/21
027-21557,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,1/1/19,1/31/19,Regulatory Inactive Well,,OGRE,3/15/19,9/29/21
027-21557,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,7/1/19,7/31/19,Regulatory Inactive Well,,OGRE,9/3/19,9/29/21
027-21557,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,6/1/19,6/30/19,Regulatory Inactive Well,,OGRE,8/14/19,9/29/21
027-21557,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,3/1/19,3/31/19,Regulatory Inactive Well,,OGRE,5/15/19,9/29/21
027-21557,19MAYP,May 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,5/1/19,5/31/19,Regulatory Inactive Well,,OGRE,7/15/19,9/29/21
027-21557,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,11/1/19,11/30/19,Regulatory Inactive Well,,OGRE,1/15/20,9/29/21
027-21557,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,10/1/19,10/31/19,Regulatory Inactive Well,,OGRE,12/12/19,9/29/21
027-21557,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,9/1/19,9/30/19,Regulatory Inactive Well,,OGRE,11/13/19,9/29/21
027-21557,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,4/1/20,4/30/20,Regulatory Inactive Well,,OGRE,6/12/20,9/29/21
027-21557,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,8/1/20,8/31/20,Regulatory Inactive Well,,OGRE,10/15/20,9/29/21
027-21557,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,12/1/20,12/31/20,Regulatory Inactive Well,,OGRE,2/12/21,9/29/21
027-21557,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,2/1/20,2/29/20,Regulatory Inactive Well,,OGRE,4/13/20,9/29/21
027-21557,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,1/1/20,1/31/20,Regulatory Inactive Well,,OGRE,3/13/20,9/29/21
027-21557,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,7/1/20,7/31/20,Regulatory Inactive Well,,OGRE,9/14/20,9/29/21
027-21557,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,6/1/20,6/30/20,Regulatory Inactive Well,,OGRE,8/14/20,9/29/21
027-21557,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,3/1/20,3/31/20,Regulatory Inactive Well,,OGRE,5/15/20,9/29/21
027-21557,20MAYP,May 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,5/1/20,5/31/20,Regulatory Inactive Well,,OGRE,7/15/20,9/29/21
027-21557,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,11/1/20,11/30/20,Regulatory Inactive Well,,OGRE,1/14/21,9/29/21
027-21557,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,10/1/20,10/31/20,Regulatory Inactive Well,,OGRE,12/14/20,9/29/21
027-21557,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,9/1/20,9/30/20,Regulatory Inactive Well,,OGRE,11/13/20,9/29/21
027-21557,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,4/1/21,4/30/21,Regulatory Inactive Well,,OGRE,6/14/21,9/29/21
027-21557,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,2/1/21,2/28/21,Regulatory Inactive Well,,OGRE,4/14/21,9/29/21
027-21557,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,1/1/21,1/31/21,Regulatory Inactive Well,,OGRE,3/17/21,9/29/21
027-21557,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,7/1/21,7/31/21,Regulatory Inactive Well,,OGRE,9/13/21,9/29/21
027-21557,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,6/1/21,6/30/21,Regulatory Inactive Well,,OGRE,8/13/21,9/29/21
027-21557,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,WW LITKE A-6H,12/21/09,,,,,,,No,,EQT ARO LLC,OGO-68942,CENTRE,CURTIN,41.106192,-77.772287,Yes,Horizontal Well,GAS,3/1/21,3/31/21,Regulatory Inactive Well,,OGRE,5/20/21,9/29/21
